Order,Family,Subfamily,Genus,Species,Type Species?,"Exemplar RefSeq
Accession Number","Exemplar GenBank
Accession Number",Exemplar Isolate,Genome Composition,Last Change,MSL of Last Changed,Proposal,Taxon History URL
Caudovirales,Podoviridae,,Bcep22likevirus,Burkholderia phage Bcep22,1,,AY349011,,dsDNA,"New,",29,2013.038a-dB.A.v4.Bcep22likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140187
Caudovirales,Podoviridae,,Bcep22likevirus,Burkholderia phage Bcepil02,0,,FJ937737,,dsDNA,"New,",29,2013.038a-dB.A.v4.Bcep22likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140188
Caudovirales,Podoviridae,,Bcep22likevirus,Burkholderia phage Bcepmigl,0,,JX104231,,dsDNA,"New,",29,2013.038a-dB.A.v4.Bcep22likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140190
Caudovirales,Podoviridae,,Bcep22likevirus,Burkholderia phage Dc1,0,,JN662425,,dsDNA,"New,",29,2013.038a-dB.A.v4.Bcep22likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140189
Caudovirales,Podoviridae,,Bppunalikevirus,Bordetella phage BPP-1,1,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140160
Caudovirales,Podoviridae,,Bppunalikevirus,Burkholderia phage BcepC6B,0,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140161
Caudovirales,Podoviridae,,Epsilon15likevirus,Escherichia phage PhiV10,0,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140163
Caudovirales,Podoviridae,,Epsilon15likevirus,Salmonella phage epsilon15,1,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140164
Caudovirales,Podoviridae,,F116likevirus,Pseudomonas phage F116,1,,AY625898,,dsDNA,"New,",29,2013.040a-dB.A.v4.F116likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140192
Caudovirales,Podoviridae,,F116likevirus,Pseudomonas phage H66,0,,KC262634,,dsDNA,"New,",29,2013.040a-dB.A.v4.F116likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140193
Caudovirales,Podoviridae,,Luz24likevirus,Pseudomonas phage LUZ24,1,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140166
Caudovirales,Podoviridae,,Luz24likevirus,Pseudomonas phage PaP3,0,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140167
Caudovirales,Podoviridae,,N4likevirus,Escherichia phage N4,1,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140169
Caudovirales,Podoviridae,,P22likevirus,Enterobacteria phage P22,1,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140171
Caudovirales,Podoviridae,,P22likevirus,Salmonella phage HK620,0,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140172
Caudovirales,Podoviridae,,P22likevirus,Salmonella phage ST64T,0,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140173
Caudovirales,Podoviridae,,P22likevirus,Shigella phage Sf6,0,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140174
Caudovirales,Podoviridae,,Phieco32likevirus,Enterobacteria phage Phieco32,1,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140176
Caudovirales,Podoviridae,,Unassigned,Endosymbiont phage APSE-1,0,,,,dsDNA,"New,",25,2008.019B.v3.APSE1-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140178
Caudovirales,Podoviridae,,Unassigned,Lactococcus phage KSY1,0,,,,dsDNA,"New,",25,2008.041B.KSY1species,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140179
Caudovirales,Podoviridae,,Unassigned,Phormidium phage Pf-WMP3,0,,,,dsDNA,"New,",25,2008.059B.v2.PfWMP3-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140180
Caudovirales,Podoviridae,,Unassigned,Phormidium phage Pf-WMP4,0,,,,dsDNA,"New,",25,2008.060B.v2.PfWMP4-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140181
Caudovirales,Podoviridae,,Unassigned,Pseudomonas phage 119X,0,,,,dsDNA,"New,",25,2008.015B.v2.119X-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140182
Caudovirales,Podoviridae,,Unassigned,Pseudomonas phage F116,0,,AY625898,,dsDNA,"New,",25,2008.038B.v2.F116-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140183
Caudovirales,Podoviridae,,Unassigned,Roseobacter phage SIO1,0,,,,dsDNA,"New,",25,2008.068B.SIO1-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140184
Caudovirales,Podoviridae,,Unassigned,Vibrio phage VpV262,0,,,,dsDNA,"New,",25,2008.075B.v2.VPV262-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140185
Caudovirales,Siphoviridae,,3alikevirus,Staphylococcus phage 3a,1,,AY954956,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140514
Caudovirales,Siphoviridae,,3alikevirus,Staphylococcus phage 42e,0,,AY954955,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140515
Caudovirales,Siphoviridae,,3alikevirus,Staphylococcus phage 47,0,,AY954957,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140516
Caudovirales,Siphoviridae,,3alikevirus,Staphylococcus phage Ipla35,0,,EU861005,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140517
Caudovirales,Siphoviridae,,3alikevirus,Staphylococcus phage Phi12,0,,AF424782,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140519
Caudovirales,Siphoviridae,,3alikevirus,Staphylococcus phage Slt,0,,AB045978,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140518
Caudovirales,Siphoviridae,,77likevirus,Staphylococcus phage 13,0,,AF424783,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140522
Caudovirales,Siphoviridae,,77likevirus,Staphylococcus phage 77,1,,AY508486,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140521
Caudovirales,Siphoviridae,,77likevirus,Staphylococcus phage Pvl108,0,,AB243556,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140523
Caudovirales,Siphoviridae,,Andromedalikevirus,Bacillus phage andromeda,1,,KC330684,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140499
Caudovirales,Siphoviridae,,Andromedalikevirus,Bacillus phage blastoid,0,,KF669648,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140505
Caudovirales,Siphoviridae,,Andromedalikevirus,Bacillus phage curly,0,,KC330679,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140502
Caudovirales,Siphoviridae,,Andromedalikevirus,Bacillus phage eoghan,0,,KC330680,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140500
Caudovirales,Siphoviridae,,Andromedalikevirus,Bacillus phage finn,0,,KC330683,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140503
Caudovirales,Siphoviridae,,Andromedalikevirus,Bacillus phage glittering,0,,KF669651,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140504
Caudovirales,Siphoviridae,,Andromedalikevirus,Bacillus phage riggi,0,,KF669659,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140506
Caudovirales,Siphoviridae,,Andromedalikevirus,Bacillus phage taylor,0,,KC330682,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140501
Caudovirales,Siphoviridae,,Barnyardlikevirus,Mycobacterium phage barnyard,1,,AY129339,,dsDNA,"New,",29,2013.011a-dB.A.v3.Barnyardlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140298
Caudovirales,Siphoviridae,,Barnyardlikevirus,Mycobacterium phage konstantine,0,,FJ174691,,dsDNA,"New,",29,2013.011a-dB.A.v3.Barnyardlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140300
Caudovirales,Siphoviridae,,Barnyardlikevirus,Mycobacterium phage patience,0,,JN412589,,dsDNA,"New,",29,2013.011a-dB.A.v3.Barnyardlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140301
Caudovirales,Siphoviridae,,Barnyardlikevirus,Mycobacterium phage predator,0,,EU770222,,dsDNA,"New,",29,2013.011a-dB.A.v3.Barnyardlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140299
Caudovirales,Siphoviridae,,Bignuzlikevirus,Mycobacterium phage bignuz,1,,JN412591,,dsDNA,"New,",29,2013.009a-dB.A.v3.Bignuzlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140291
Caudovirales,Siphoviridae,,Bignuzlikevirus,Mycobacterium phage jebeks,0,,JN572061,,dsDNA,"New,",29,2013.009a-dB.A.v3.Bignuzlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140292
Caudovirales,Siphoviridae,,Bronlikevirus,Mycobacterium phage bron,1,,HM152763,,dsDNA,"New,",29,2013.017a-dB.A.v3.Bronlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140383
Caudovirales,Siphoviridae,,Bronlikevirus,Mycobacterium phage Faith1,0,,JF744988,,dsDNA,"New,",29,2013.017a-dB.A.v3.Bronlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140386
Caudovirales,Siphoviridae,,Bronlikevirus,Mycobacterium phage joedirt,0,,JF704108,,dsDNA,"New,",29,2013.017a-dB.A.v3.Bronlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140384
Caudovirales,Siphoviridae,,Bronlikevirus,Mycobacterium phage rumpelstiltskin,0,,JN680858,,dsDNA,"New,",29,2013.017a-dB.A.v3.Bronlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140385
Caudovirales,Siphoviridae,,C2likevirus,Lactococcus phage bIL67,0,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140197
Caudovirales,Siphoviridae,,C2likevirus,Lactococcus phage c2,1,,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140198
Caudovirales,Siphoviridae,,C5likevirus,Lactobacillus phage c5,1,,EU340421,,dsDNA,"New,",29,2013.023a-dB.A.v3.C5likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140423
Caudovirales,Siphoviridae,,C5likevirus,Lactobacillus phage LLKu,0,,AY739900,,dsDNA,"New,",29,2013.023a-dB.A.v3.C5likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140424
Caudovirales,Siphoviridae,,Charlielikevirus,Mycobacterium phage charlie,1,,JN256079,,dsDNA,"New,",29,2013.012a-dB.A.v3.Charlielikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140303
Caudovirales,Siphoviridae,,Charlielikevirus,Mycobacterium phage redi,0,,JN624851,,dsDNA,"New,",29,2013.012a-dB.A.v3.Charlielikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140304
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage ardmore,0,,GU060500,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140279
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage avani,0,,JQ809702,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140288
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage boomer,0,,EU816590,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140277
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage Che8,1,,AY129330,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140262
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage Che9d,0,,AY129336,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140287
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage deadp,0,,JN698996,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140275
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage dlane,0,,JF937093,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140278
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage dorothy,0,,JX411620,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140274
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage dotproduct,0,,JN859129,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140265
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage drago,0,,JN542517,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140282
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage fruitloop,0,,FJ174690,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140280
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage gumbie,0,,JN398368,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140266
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage ibhubesi,0,,JF937098,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140270
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage Llij,0,,DQ398045,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140267
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage mozy,0,,JF937102,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140285
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage mutaforma13,0,,JN020142,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140264
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage Pacc40,0,,FJ174692,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140269
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage PMC,0,,DQ398050,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140263
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage ramsey,0,,FJ174693,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140283
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage rockyhorror,0,,JF704117,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140284
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage SG4,0,,JN699012,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140276
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage shauna1,0,,JN020141,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140286
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage shilan,0,,JN020143,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140281
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage spartacus,0,,JQ300538,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140268
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage taj,0,,JX121091,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140272
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage tweety,0,,EF536069,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140271
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage wee,0,,HQ728524,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140273
Caudovirales,Siphoviridae,,Che8likevirus,Mycobacterium phage yoshi,0,,JF704115,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140289
Caudovirales,Siphoviridae,,Che9clikevirus,Mycobacterium phage babsiella,0,,JN699001,,dsDNA,"New,",29,2013.013a-dB.A.v3.Che9clikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140308
Caudovirales,Siphoviridae,,Che9clikevirus,Mycobacterium phage brujita,0,,FJ168659,,dsDNA,"New,",29,2013.013a-dB.A.v3.Che9clikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140307
Caudovirales,Siphoviridae,,Che9clikevirus,Mycobacterium phage Che9c,1,,AY129333,,dsDNA,"New,",29,2013.013a-dB.A.v3.Che9clikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140306
Caudovirales,Siphoviridae,,Chilikevirus,Salmonella phage Chi,1,,JX094499,,dsDNA,"New,",29,2013.039a-dB.A.v3.Chilikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140508
Caudovirales,Siphoviridae,,Chilikevirus,Salmonella phage FSLSP030,0,,KC139519,,dsDNA,"New,",29,2013.039a-dB.A.v3.Chilikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140512
Caudovirales,Siphoviridae,,Chilikevirus,Salmonella phage FSLSP088,0,,KC139512,,dsDNA,"New,",29,2013.039a-dB.A.v3.Chilikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140511
Caudovirales,Siphoviridae,,Chilikevirus,Salmonella phage iEPS5,0,,KC677662,,dsDNA,"New,",29,2013.039a-dB.A.v3.Chilikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140510
Caudovirales,Siphoviridae,,Chilikevirus,Salmonella phage SPN19,0,,JN871591,,dsDNA,"New,",29,2013.039a-dB.A.v3.Chilikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140509
Caudovirales,Siphoviridae,,Cjwunalikevirus,Mycobacterium phage 244,0,,DQ398041,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140312
Caudovirales,Siphoviridae,,Cjwunalikevirus,Mycobacterium phage Bask21,0,,JF937091,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140314
Caudovirales,Siphoviridae,,Cjwunalikevirus,Mycobacterium phage CJW1,1,,AY129331,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140310
Caudovirales,Siphoviridae,,Cjwunalikevirus,Mycobacterium phage eureka,0,,JN412590,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140316
Caudovirales,Siphoviridae,,Cjwunalikevirus,Mycobacterium phage kostya,0,,EU816591,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140317
Caudovirales,Siphoviridae,,Cjwunalikevirus,Mycobacterium phage porky,0,,EU816588,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140313
Caudovirales,Siphoviridae,,Cjwunalikevirus,Mycobacterium phage pumpkin,0,,GQ303265,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140311
Caudovirales,Siphoviridae,,Cjwunalikevirus,Mycobacterium phage sirduracell,0,,JF937106,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140315
Caudovirales,Siphoviridae,,Cjwunalikevirus,Mycobacterium phage toto,0,,JN006061,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140318
Caudovirales,Siphoviridae,,Corndoglikevirus,Mycobacterium phage corndog,1,,AY129335,,dsDNA,"New,",29,2012.002a-dB.A.v3.Corndoglikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140240
Caudovirales,Siphoviridae,,Corndoglikevirus,Mycobacterium phage firecracker,0,,JN698993,,dsDNA,"New,",29,2012.002a-dB.A.v3.Corndoglikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140241
Caudovirales,Siphoviridae,,D3112likevirus,Pseudomonas phage D3112,1,,AY394005,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140243
Caudovirales,Siphoviridae,,D3112likevirus,Pseudomonas phage DMS3,0,,DQ631426,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140244
Caudovirales,Siphoviridae,,D3112likevirus,Pseudomonas phage FHA0480,0,,JN808773,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140245
Caudovirales,Siphoviridae,,D3112likevirus,Pseudomonas phage LPB1,0,,HE584812,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140246
Caudovirales,Siphoviridae,,D3112likevirus,Pseudomonas phage MP22,0,,DQ873690,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140247
Caudovirales,Siphoviridae,,D3112likevirus,Pseudomonas phage MP29,0,,EU272036,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140248
Caudovirales,Siphoviridae,,D3112likevirus,Pseudomonas phage MP38,0,,EU272037,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140249
Caudovirales,Siphoviridae,,D3112likevirus,Pseudomonas phage PA1phi,0,,HM624080,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140250
Caudovirales,Siphoviridae,,D3likevirus,Pseudomonas phage D3,1,,AF165214,,dsDNA,"New,",29,2013.015a-dB.A.v3.D3likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140320
Caudovirales,Siphoviridae,,D3likevirus,Pseudomonas phage PMG1,0,,HQ711985,,dsDNA,"New,",29,2013.015a-dB.A.v3.D3likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140321
Caudovirales,Siphoviridae,,Halolikevirus,Mycobacterium phage halo,1,,DQ398042,,dsDNA,"New,",29,2013.007a-dB.A.v3.Halolikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140259
